player_id,salary,pos,age,tm,g,gs,mp,fg,3p,2p,ft,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,season_end,season_start,age_group,team,position
georgma01,31969,SG,22,ORL,5,0,48,2,1,1,9,1,8,9,3,1,0,2,5,14,2016-17,2017,2016,1,22,6
georgma01,31969,SG,22,ORL,5,0,48,2,1,1,9,1,8,9,3,1,0,2,5,14,2016-17,2017,2016,1,22,6
georgma01,25000,SG,22,ORL,5,0,48,2,1,1,9,1,8,9,3,1,0,2,5,14,2016-17,2017,2016,1,22,6
gibsojo01,680937,PG,29,DAL,17,0,231,35,15,20,21,1,21,22,26,8,0,21,21,106,2016-17,2017,2016,2,7,4
gibsota01,8950000,PF,31,TOT,78,71,1989,365,3,362,113,158,327,485,73,41,65,105,163,846,2016-17,2017,2016,2,29,2
gibsota01,8950000,PF,31,CHI,55,55,1502,276,2,274,85,120,262,382,60,27,50,77,123,639,2016-17,2017,2016,2,4,2
gibsota01,8950000,PF,31,OKC,23,16,487,89,1,88,28,38,65,103,13,14,15,28,40,207,2016-17,2017,2016,2,21,2
ginobma01,14000000,SG,39,SAS,69,0,1291,171,89,82,86,28,129,157,183,82,16,96,119,517,2016-17,2017,2016,3,27,6
goberru01,2121288,C,24,UTA,81,81,2744,413,0,413,311,314,721,1035,97,49,214,147,246,1137,2016-17,2017,2016,1,30,1
goodwar01,2094089,SG,22,TOT,15,0,214,36,5,31,33,7,21,28,24,4,5,14,8,110,2016-17,2017,2016,1,29,6
goodwar01,194494,SG,22,TOT,15,0,214,36,5,31,33,7,21,28,24,4,5,14,8,110,2016-17,2017,2016,1,29,6
goodwar01,95600,SG,22,TOT,15,0,214,36,5,31,33,7,21,28,24,4,5,14,8,110,2016-17,2017,2016,1,29,6
goodwar01,2094089,SG,22,NOP,3,0,30,2,1,1,10,0,0,0,1,0,1,0,1,15,2016-17,2017,2016,1,19,6
goodwar01,194494,SG,22,NOP,3,0,30,2,1,1,10,0,0,0,1,0,1,0,1,15,2016-17,2017,2016,1,19,6
goodwar01,95600,SG,22,NOP,3,0,30,2,1,1,10,0,0,0,1,0,1,0,1,15,2016-17,2017,2016,1,19,6
goodwar01,2094089,SG,22,BRK,12,0,184,34,4,30,23,7,21,28,23,4,4,14,7,95,2016-17,2017,2016,1,3,6
goodwar01,194494,SG,22,BRK,12,0,184,34,4,30,23,7,21,28,23,4,4,14,7,95,2016-17,2017,2016,1,3,6
goodwar01,95600,SG,22,BRK,12,0,184,34,4,30,23,7,21,28,23,4,4,14,7,95,2016-17,2017,2016,1,3,6
gordoaa01,4351320,SF,21,ORL,80,72,2298,393,77,316,156,116,289,405,150,65,40,89,172,1019,2016-17,2017,2016,1,22,5
gordoer01,12385364,SG,28,HOU,75,15,2323,412,246,166,147,29,172,201,188,48,41,121,150,1217,2016-17,2017,2016,2,11,6
gortama01,12000000,C,32,WAS,82,82,2556,390,0,390,103,238,611,849,121,40,61,119,213,883,2016-17,2017,2016,2,31,1
grahatr01,543471,SG,23,CHO,27,1,189,19,9,10,10,5,17,22,6,6,1,3,18,57,2016-17,2017,2016,1,5,6
grantje01,980431,PF,22,TOT,80,4,1531,152,43,109,90,38,167,205,46,33,79,44,149,437,2016-17,2017,2016,1,29,2
grantje01,980431,PF,22,PHI,2,0,41,6,0,6,4,0,6,6,0,0,4,3,5,16,2016-17,2017,2016,1,23,2
grantje01,980431,PF,22,OKC,78,4,1490,146,43,103,86,38,161,199,46,33,75,41,144,421,2016-17,2017,2016,1,21,2
grantje02,1643040,PG,24,CHI,63,28,1028,128,49,79,65,17,94,111,121,47,8,44,93,370,2016-17,2017,2016,1,4,4
greenda02,10000000,SG,29,SAS,68,68,1807,176,118,58,27,31,193,224,124,70,57,76,120,497,2016-17,2017,2016,2,27,6
greendr01,15330435,PF,26,GSW,76,76,2471,272,81,191,151,98,501,599,533,154,106,184,217,776,2016-17,2017,2016,1,10,2
greenge01,1410598,SF,31,BOS,47,0,538,95,39,56,33,16,68,84,33,9,7,25,48,262,2016-17,2017,2016,2,2,5
greenja01,980431,PF,26,MEM,77,75,2101,250,55,195,134,167,377,544,84,47,34,94,248,689,2016-17,2017,2016,1,15,2
greenje02,15000000,PF,30,ORL,69,11,1534,220,53,167,145,39,175,214,81,37,13,75,103,638,2016-17,2017,2016,2,22,2
griffbl01,20140838,PF,27,LAC,61,61,2076,479,38,441,320,112,385,497,300,57,22,142,157,1316,2016-17,2017,2016,2,13,2
hamilju01,3000000,C,26,BRK,64,7,1177,174,55,119,39,71,191,262,55,29,43,43,91,442,2016-17,2017,2016,1,3,1
hammoaj01,650000,C,24,DAL,22,0,163,17,5,12,9,8,28,36,4,1,13,10,21,48,2016-17,2017,2016,1,7,1
hardati02,2281605,SG,24,ATL,79,30,2154,415,149,266,164,35,189,224,182,55,15,106,103,1143,2016-17,2017,2016,1,1,6
hardeja01,26540100,PG,27,HOU,81,81,2947,674,262,412,746,95,564,659,907,121,38,464,215,2356,2016-17,2017,2016,2,11,4
harklma01,8988764,SF,23,POR,77,69,2223,314,68,246,77,125,216,341,88,85,70,86,214,773,2016-17,2017,2016,1,25,5
harpeju01,57672,PF,27,PHI,3,0,31,5,2,3,0,2,3,5,2,0,0,4,2,12,2016-17,2017,2016,2,23,2
harremo01,1045000,C,23,HOU,58,14,1064,225,1,224,76,81,138,219,64,20,42,44,126,527,2016-17,2017,2016,1,11,1
harride01,4228000,PG,33,DAL,65,0,1087,136,58,78,107,11,116,127,136,43,7,57,101,437,2016-17,2017,2016,2,7,4
harriga01,1655880,SG,22,DEN,57,56,1782,320,107,213,104,48,130,178,164,71,8,76,92,851,2016-17,2017,2016,1,8,6
harrijo01,980431,SG,25,BRK,52,11,1138,154,85,69,35,16,131,147,54,30,8,55,121,428,2016-17,2017,2016,1,3,6
harrima01,119494,SG,27,DAL,4,0,25,3,0,3,2,3,6,9,2,0,0,2,1,8,2016-17,2017,2016,2,7,6
harrito02,17200000,PF,24,DET,82,48,2567,511,109,402,190,63,353,416,142,60,39,96,133,1321,2016-17,2017,2016,1,9,2
harriaa01,375579,SG,22,CHO,5,0,17,0,0,0,1,0,3,3,3,0,0,0,2,1,2016-17,2017,2016,1,5,6
harrian01,945000,PG,22,MEM,72,18,1474,117,43,74,148,23,113,136,198,53,21,85,194,425,2016-17,2017,2016,1,15,4
hasleud01,4000000,C,36,MIA,16,0,130,11,0,11,9,8,28,36,6,6,1,8,22,31,2016-17,2017,2016,3,16,1
hawessp01,6348759,PF,28,TOT,54,1,797,134,25,109,44,38,153,191,81,15,30,49,77,337,2016-17,2017,2016,2,29,2
hawessp01,6348759,PF,28,CHO,35,1,626,104,16,88,30,32,114,146,62,13,26,40,61,254,2016-17,2017,2016,2,5,2
hawessp01,6348759,PF,28,MIL,19,0,171,30,9,21,14,6,39,45,19,2,4,9,16,83,2016-17,2017,2016,2,17,2
haywago01,16073140,SF,26,UTA,73,73,2516,545,149,396,362,49,345,394,252,73,20,140,117,1601,2016-17,2017,2016,1,30,5
hendege02,9000000,SG,29,PHI,72,41,1667,234,61,173,133,34,151,185,112,40,15,62,129,662,2016-17,2017,2016,2,23,6
hensojo01,12517606,C,26,MIL,58,39,1123,159,0,159,74,92,203,295,57,29,78,52,151,392,2016-17,2017,2016,1,17,1
hernaju01,1987440,PF,21,DEN,62,9,842,101,46,55,57,43,144,187,29,30,12,31,62,305,2016-17,2017,2016,1,8,2
hernawi01,1375000,C,22,NYK,72,22,1324,246,4,242,91,170,332,502,96,41,36,100,150,587,2016-17,2017,2016,1,20,1
hezonma01,3909840,SF,21,ORL,65,2,960,117,43,74,40,20,126,146,62,30,15,58,74,317,2016-17,2017,2016,1,22,5
hibbero01,5000000,C,30,TOT,48,13,682,80,0,80,61,54,98,152,21,8,46,32,100,221,2016-17,2017,2016,2,29,1
hibbero01,5000000,C,30,CHO,42,13,671,78,0,78,61,53,97,150,20,8,44,31,97,217,2016-17,2017,2016,2,5,1
hibbero01,5000000,C,30,DEN,6,0,11,2,0,2,0,1,1,2,1,0,2,1,3,4,2016-17,2017,2016,2,8,1
hieldbu01,3517200,SG,24,TOT,82,55,1888,327,148,179,64,35,234,269,121,38,9,101,115,866,2016-17,2017,2016,1,29,6
hieldbu01,3517200,SG,24,NOP,57,37,1161,185,89,96,29,19,147,166,77,18,7,48,81,488,2016-17,2017,2016,1,19,6
hieldbu01,3517200,SG,24,SAC,25,18,727,142,59,83,35,16,87,103,44,20,2,53,34,378,2016-17,2017,2016,1,26,6
hilarne01,2898000,C,34,HOU,67,8,1198,245,3,242,116,95,187,282,65,56,39,73,163,609,2016-17,2017,2016,3,11,1
hillge01,8000000,PG,30,UTA,49,49,1544,289,94,195,157,23,144,167,204,50,11,85,114,829,2016-17,2017,2016,2,30,4
hilljo01,3911380,C,29,MIN,7,0,47,5,0,5,2,8,6,14,0,1,0,4,9,12,2016-17,2017,2016,2,18,1
hillso01,11241218,SF,25,NOP,80,71,2374,183,94,89,103,51,256,307,141,72,32,82,182,563,2016-17,2017,2016,1,19,5
holidjr01,11286518,PG,26,NOP,67,61,2190,405,100,305,119,46,218,264,488,100,44,194,133,1029,2016-17,2017,2016,1,19,4
holidju01,1015696,SG,27,NYK,82,4,1639,233,97,136,66,27,198,225,102,65,31,66,109,629,2016-17,2017,2016,2,20,6
holliro01,1395600,SF,22,BRK,78,50,1761,235,15,220,190,96,356,452,154,82,44,116,177,675,2016-17,2017,2016,1,3,5
holmeri01,1025831,C,23,PHI,57,17,1193,230,27,203,72,94,217,311,58,42,55,55,136,559,2016-17,2017,2016,1,23,1
hoodro01,1406520,SG,24,UTA,59,55,1593,272,114,158,90,16,186,202,96,38,11,65,132,748,2016-17,2017,2016,1,30,6
horfoal01,26540100,C,30,BOS,68,68,2193,379,86,293,108,95,370,465,337,52,86,115,138,952,2016-17,2017,2016,2,2,1
howardw01,23180275,C,31,ATL,74,74,2199,388,0,388,226,296,644,940,104,64,92,170,203,1002,2016-17,2017,2016,2,1,1
huertma01,1500000,PG,33,LAL,23,1,237,25,4,21,9,2,22,24,52,10,2,19,16,63,2016-17,2017,2016,2,14,4
huestjo01,1191480,PF,25,OKC,2,0,31,6,2,4,0,4,5,9,3,0,3,0,0,14,2016-17,2017,2016,1,21,2
humphkr01,4000000,PF,31,ATL,56,4,689,87,19,68,64,60,146,206,29,15,21,28,69,257,2016-17,2017,2016,2,1,2
ibakase01,12250000,PF,27,TOT,79,79,2422,471,124,347,107,129,409,538,75,41,124,105,215,1173,2016-17,2017,2016,2,29,2
ibakase01,12250000,PF,27,ORL,56,56,1710,343,83,260,77,100,282,382,60,34,91,66,139,846,2016-17,2017,2016,2,22,2
ibakase01,12250000,PF,27,TOR,23,23,712,128,41,87,30,29,127,156,15,7,33,39,76,327,2016-17,2017,2016,2,28,2
iguodan01,11131368,SF,33,GSW,76,0,1998,219,64,155,72,51,253,304,261,76,39,58,97,574,2016-17,2017,2016,2,10,5
ilyaser01,8400000,PF,29,TOT,82,52,2142,384,142,242,161,115,366,481,141,58,23,116,211,1071,2016-17,2017,2016,2,29,2
ilyaser01,8400000,PF,29,OKC,3,0,62,6,3,3,0,2,14,16,1,3,1,4,5,15,2016-17,2017,2016,2,21,2
ilyaser01,8400000,PF,29,PHI,53,40,1447,285,107,178,109,71,243,314,97,33,14,78,133,786,2016-17,2017,2016,2,23,2
ilyaser01,8400000,PF,29,ATL,26,12,633,93,32,61,52,42,109,151,43,22,8,34,73,270,2016-17,2017,2016,2,1,2
inglejo01,2250000,SF,29,UTA,82,26,1972,204,123,81,50,23,238,261,225,96,8,107,163,581,2016-17,2017,2016,2,30,5
ingrabr01,5281680,SF,19,LAL,79,40,2279,276,55,221,133,60,256,316,166,50,36,116,158,740,2016-17,2017,2016,1,14,5
irvinky01,17638063,PG,24,CLE,72,72,2525,671,177,494,297,52,178,230,418,83,24,180,157,1816,2016-17,2017,2016,1,6,4
jackja01,1551659,PG,33,NOP,2,0,33,2,0,2,2,0,0,0,5,2,0,3,4,6,2016-17,2017,2016,2,19,4
jackja01,500000,PG,33,NOP,2,0,33,2,0,2,2,0,0,0,5,2,0,3,4,6,2016-17,2017,2016,2,19,4
jackja01,91274,PG,33,NOP,2,0,33,2,0,2,2,0,0,0,5,2,0,3,4,6,2016-17,2017,2016,2,19,4
jackspi01,105498,PG,25,DAL,8,1,84,13,3,10,6,1,8,9,19,2,0,3,5,35,2016-17,2017,2016,1,7,4
jacksre01,14956522,PG,26,DET,52,50,1424,284,66,218,118,21,93,114,270,35,5,114,129,752,2016-17,2017,2016,1,9,4
jamesle01,30963450,SF,32,CLE,74,74,2794,736,124,612,358,97,542,639,646,92,44,303,134,1954,2016-17,2017,2016,2,6,5
jeffeal01,10230179,C,32,IND,66,1,931,235,0,235,65,75,203,278,57,19,16,33,125,535,2016-17,2017,2016,2,12,1
jefferi01,2500000,SF,36,CLE,79,13,1614,153,62,91,80,28,175,203,78,26,10,52,153,448,2016-17,2017,2016,3,6,5
jenkijo01,469841,SG,25,PHO,4,0,13,2,1,1,2,0,1,1,1,0,0,0,0,7,2016-17,2017,2016,1,24,6
jennibr01,4837318,PG,27,TOT,81,13,1802,192,79,113,114,29,167,196,395,70,4,128,116,577,2016-17,2017,2016,2,29,4
jennibr01,1200000,PG,27,TOT,81,13,1802,192,79,113,114,29,167,196,395,70,4,128,116,577,2016-17,2017,2016,2,29,4
jennibr01,4837318,PG,27,NYK,58,11,1428,163,68,95,102,21,131,152,287,55,4,106,84,496,2016-17,2017,2016,2,20,4
jennibr01,1200000,PG,27,NYK,58,11,1428,163,68,95,102,21,131,152,287,55,4,106,84,496,2016-17,2017,2016,2,20,4
jennibr01,4837318,PG,27,WAS,23,2,374,29,11,18,12,8,36,44,108,15,0,22,32,81,2016-17,2017,2016,2,31,4
jennibr01,1200000,PG,27,WAS,23,2,374,29,11,18,12,8,36,44,108,15,0,22,32,81,2016-17,2017,2016,2,31,4
jerebjo01,5000000,PF,29,BOS,78,6,1232,114,45,69,26,59,213,272,71,25,17,39,122,299,2016-17,2017,2016,2,2,2
johnsam01,12000000,PF,29,BOS,80,77,1608,213,27,186,67,118,248,366,140,51,62,77,211,520,2016-17,2017,2016,2,2,2
johnsbr02,1273920,PF,22,LAC,3,0,9,2,0,2,0,1,2,3,1,2,1,1,0,4,2016-17,2017,2016,1,13,2
johnsja01,4000000,PF,29,MIA,76,5,2085,368,87,281,152,66,310,376,276,76,86,171,197,975,2016-17,2017,2016,2,16,2
johnsjo02,11000000,SF,35,UTA,78,14,1843,273,106,167,63,33,210,243,144,36,18,69,93,715,2016-17,2017,2016,3,30,5
johnsst04,2969880,SF,20,DET,77,1,1371,129,45,84,36,36,153,189,105,56,24,71,121,339,2016-17,2017,2016,1,9,5
johnsty01,5628000,PG,24,MIA,73,0,2178,357,93,264,195,50,243,293,233,84,44,90,176,1002,2016-17,2017,2016,1,16,4
johnswe01,5628000,SF,29,LAC,68,3,810,73,29,44,11,26,155,181,23,29,30,18,83,186,2016-17,2017,2016,2,13,5
jokicni01,1358500,C,21,DEN,73,59,2038,494,45,449,188,212,506,718,359,61,55,171,214,1221,2016-17,2017,2016,1,8,1
jonesda02,24022,SF,36,CLE,1,0,12,3,0,3,3,1,1,2,1,0,0,1,1,9,2016-17,2017,2016,3,6,5
jonesda03,1171560,C,21,GSW,10,0,85,8,0,8,3,9,14,23,0,1,4,6,15,19,2016-17,2017,2016,1,10,1
jonesja02,1551659,SF,36,CLE,48,2,381,44,31,13,13,3,34,37,14,6,10,10,37,132,2016-17,2017,2016,3,6,5
joneste01,1050961,PF,25,TOT,54,12,1270,231,19,212,103,65,241,306,59,40,54,48,67,584,2016-17,2017,2016,1,29,2
joneste01,236457,PF,25,TOT,54,12,1270,231,19,212,103,65,241,306,59,40,54,48,67,584,2016-17,2017,2016,1,29,2
joneste01,1050961,PF,25,NOP,51,12,1264,231,19,212,103,65,238,303,59,39,53,48,67,584,2016-17,2017,2016,1,19,2
joneste01,236457,PF,25,NOP,51,12,1264,231,19,212,103,65,238,303,59,39,53,48,67,584,2016-17,2017,2016,1,19,2
joneste01,1050961,PF,25,MIL,3,0,6,0,0,0,0,0,3,3,0,1,1,0,0,0,2016-17,2017,2016,1,17,2
joneste01,236457,PF,25,MIL,3,0,6,0,0,0,0,0,3,3,0,1,1,0,0,0,2016-17,2017,2016,1,17,2
jonesty01,1339680,PG,20,MIN,60,0,774,75,26,49,33,10,57,67,156,48,5,38,50,209,2016-17,2017,2016,1,18,4
jordade01,21165675,C,28,LAC,81,81,2570,412,0,412,205,298,816,1114,96,51,134,115,212,1029,2016-17,2017,2016,2,13,1
josepco01,7330000,PG,25,TOR,80,22,2003,299,48,251,94,51,184,235,265,66,13,108,140,740,2016-17,2017,2016,1,28,4
kaminfr01,2730000,C,23,CHO,75,16,1954,320,116,204,118,57,279,336,162,46,34,76,139,874,2016-17,2017,2016,1,5,1
kellyry01,418228,PF,25,ATL,16,0,110,8,4,4,5,1,17,18,8,4,5,4,5,25,2016-17,2017,2016,1,1,2
kiddgmi01,13000000,SF,23,CHO,81,81,2349,295,1,294,152,156,409,565,114,81,77,56,187,743,2016-17,2017,2016,1,5,5
kilpase01,980431,SG,27,BRK,70,24,1754,305,105,200,204,22,258,280,157,45,6,135,118,919,2016-17,2017,2016,2,3,6
knighbr03,12606250,SG,25,PHO,54,5,1140,209,45,164,132,25,93,118,130,27,5,88,87,595,2016-17,2017,2016,1,24,6
korveky01,5239437,SG,35,TOT,67,22,1753,239,162,77,38,7,179,186,110,34,21,69,107,678,2016-17,2017,2016,3,29,6
korveky01,5239437,SG,35,ATL,32,21,894,108,65,43,24,0,89,89,75,23,13,40,47,305,2016-17,2017,2016,3,1,6
korveky01,5239437,SG,35,CLE,35,1,859,131,97,34,14,7,90,97,35,11,8,29,60,373,2016-17,2017,2016,3,6,6
koufoko01,8046500,C,27,SAC,71,62,1419,216,0,216,38,118,285,403,47,36,48,61,172,470,2016-17,2017,2016,2,26,1
kuzmimi01,2898000,SF,27,NYK,68,5,1016,158,54,104,55,47,79,126,69,29,11,51,79,425,2016-17,2017,2016,2,20,5
labissk01,1188840,PF,20,SAC,33,12,612,117,3,114,52,51,111,162,27,16,13,37,64,289,2016-17,2017,2016,1,26,2
lambje01,6511628,SG,24,CHO,62,5,1143,226,41,185,110,30,234,264,75,27,23,40,98,603,2016-17,2017,2016,1,5,6
laproni01,210995,PG,27,SAS,18,3,174,20,10,10,9,1,9,10,28,4,1,19,19,59,2016-17,2017,2016,2,27,4
lauvejo01,1709720,PF-C,25,TOT,70,1,980,148,33,115,46,72,179,251,70,25,6,56,83,375,2016-17,2017,2016,1,29,3
lauvejo01,1709720,PF,25,OKC,50,0,739,111,27,84,37,51,132,183,51,18,6,40,71,286,2016-17,2017,2016,1,21,2
lauvejo01,1709720,C,25,CHI,20,1,241,37,6,31,9,21,47,68,19,7,0,16,12,89,2016-17,2017,2016,1,4,1
lavinza01,2240880,SG,21,MIN,47,47,1749,326,120,206,117,19,141,160,139,41,10,85,104,889,2016-17,2017,2016,1,18,6
lawsoty01,1315448,PG,29,SAC,69,24,1732,237,34,203,173,44,135,179,334,74,6,129,119,681,2016-17,2017,2016,2,26,4
laymaja01,600000,SF,22,POR,35,1,249,26,13,13,13,6,18,24,11,9,3,11,22,78,2016-17,2017,2016,1,25,5
leeco01,11242000,SG,31,NYK,77,74,2459,321,108,213,85,53,206,259,179,81,24,69,141,835,2016-17,2017,2016,2,20,6
leeda02,1551659,PF,33,SAS,79,10,1477,248,0,248,80,149,292,441,124,31,40,82,125,576,2016-17,2017,2016,2,27,2
lenal01,4823621,C,23,PHO,77,34,1560,230,3,227,150,156,354,510,44,38,98,102,242,613,2016-17,2017,2016,1,24,1
leonaka01,17638063,SF,25,SAS,74,74,2474,636,147,489,469,80,350,430,260,133,55,154,122,1888,2016-17,2017,2016,1,27,5
leoname01,9213484,PF,24,POR,74,12,1222,146,74,72,35,27,210,237,71,13,28,35,172,401,2016-17,2017,2016,1,25,2
leuerjo01,10991957,PF,27,DET,75,34,1944,310,49,261,98,102,300,402,111,31,26,66,145,767,2016-17,2017,2016,2,9,2
leverca01,1562280,SF,22,BRK,57,26,1237,171,59,112,67,23,165,188,110,49,8,59,91,468,2016-17,2017,2016,1,3,5
liggide01,1015696,SG,28,TOT,62,19,777,55,17,38,25,20,88,108,54,47,14,42,81,152,2016-17,2017,2016,2,29,6
liggide01,1015696,SG,28,CLE,61,19,752,52,17,35,23,17,84,101,54,45,14,42,78,144,2016-17,2017,2016,2,6,6
liggide01,1015696,SG,28,DAL,1,0,25,3,0,3,2,3,4,7,0,2,0,0,3,8,2016-17,2017,2016,2,7,6
lillada01,24328425,PG,26,POR,75,75,2694,661,214,447,488,46,322,368,440,68,20,197,152,2024,2016-17,2017,2016,1,25,4
linje01,11483254,PG,28,BRK,36,33,883,175,58,117,115,11,124,135,184,42,14,86,79,523,2016-17,2017,2016,2,3,4
livinsh01,5782450,PG,31,GSW,76,3,1345,173,1,172,42,28,123,151,139,38,20,62,120,389,2016-17,2017,2016,2,10,4
longsh01,96969,C,24,PHI,18,0,234,61,7,54,19,41,44,85,13,9,9,13,49,148,2016-17,2017,2016,1,23,1
looneke01,1182840,C,20,GSW,53,4,447,56,2,54,21,44,80,124,29,15,17,17,64,135,2016-17,2017,2016,1,10,1
lopezbr01,21165675,C,28,BRK,75,75,2222,555,134,421,295,121,282,403,176,38,124,184,192,1539,2016-17,2017,2016,2,3,1
lopezro01,13219250,C,28,CHI,81,81,2271,382,0,382,75,244,276,520,80,18,117,91,151,839,2016-17,2017,2016,2,4,1
loveke01,21165675,PF,28,CLE,60,60,1885,370,145,225,257,148,518,666,116,53,21,122,125,1142,2016-17,2017,2016,2,6,2
lowryky01,12000000,PG,30,TOR,60,60,2244,426,193,233,299,48,238,286,417,88,19,173,170,1344,2016-17,2017,2016,2,28,4
lucasjo02,635753,PG,34,MIN,5,0,11,1,0,1,0,0,0,0,1,2,0,0,0,2,2016-17,2017,2016,3,18,4
luwawti01,1326960,SF,21,PHI,69,19,1190,145,50,95,105,25,124,149,75,32,10,73,154,445,2016-17,2017,2016,1,23,5
lylestr01,2340600,PF,21,UTA,71,4,1158,159,65,94,57,48,187,235,69,26,20,64,97,440,2016-17,2017,2016,1,30,2
mcclesh01,543471,SG,24,WAS,30,3,287,30,7,23,23,4,30,34,15,8,2,5,17,90,2016-17,2017,2016,1,31,6
macksh01,2433334,PG,26,UTA,55,9,1205,170,37,133,53,20,105,125,154,42,3,90,100,430,2016-17,2017,2016,1,30,4
mahinia01,15944154,C,30,WAS,31,0,555,65,0,65,43,47,103,150,19,33,24,34,90,173,2016-17,2017,2016,2,31,1
makerth01,2568600,C,19,MIL,57,34,562,83,28,55,32,40,74,114,23,10,26,17,84,226,2016-17,2017,2016,1,17,1
marjabo01,7000000,C,28,DET,35,0,293,72,0,72,47,46,84,130,9,6,12,10,25,191,2016-17,2017,2016,2,9,1
martija01,1286160,PF,22,MEM,42,3,558,58,9,49,40,42,120,162,8,17,9,28,91,165,2016-17,2017,2016,1,15,2
matthwe02,17100000,SG,30,DAL,73,73,2495,333,174,159,146,18,241,259,210,77,15,102,161,986,2016-17,2017,2016,2,7,6
mbahalu01,2203000,SF,30,LAC,80,76,1787,191,43,148,59,44,126,170,39,81,35,46,122,484,2016-17,2017,2016,2,13,5
mccawpa01,543471,SG,21,GSW,71,20,1074,106,41,65,29,21,79,100,77,32,15,36,62,282,2016-17,2017,2016,1,10,6
mccolcj01,3219579,SG,25,POR,80,80,2796,692,185,507,268,60,229,289,285,72,42,172,202,1837,2016-17,2017,2016,1,25,6
mccontj01,874636,PG,24,PHI,81,51,2133,236,11,225,73,39,212,251,534,134,10,159,139,556,2016-17,2017,2016,1,23,4
mcculch01,1191480,PF,21,TOT,16,0,80,16,1,15,3,9,10,19,2,2,2,3,7,36,2016-17,2017,2016,1,29,2
mcculch01,1191480,PF,21,BRK,14,0,72,16,1,15,2,9,8,17,2,1,2,2,7,35,2016-17,2017,2016,1,3,2
mcculch01,1191480,PF,21,WAS,2,0,8,0,0,0,1,0,2,2,0,1,0,1,0,1,2016-17,2017,2016,1,31,2
mcdankj01,3333333,SF,23,TOT,49,0,505,77,20,57,32,15,67,82,13,19,18,29,49,206,2016-17,2017,2016,1,29,5
mcdankj01,3333333,SF,23,HOU,29,0,212,31,9,22,9,6,24,30,4,7,8,10,24,80,2016-17,2017,2016,1,11,5
mcdankj01,3333333,SF,23,BRK,20,0,293,46,11,35,23,9,43,52,9,12,10,19,25,126,2016-17,2017,2016,1,3,5
mcderdo01,2483040,SF,25,TOT,66,5,1508,222,77,145,71,20,159,179,58,13,5,38,79,592,2016-17,2017,2016,1,29,5
mcderdo01,2483040,SF,25,CHI,44,4,1078,166,56,110,59,14,116,130,45,11,4,32,57,447,2016-17,2017,2016,1,4,5
mcderdo01,2483040,SF,25,OKC,22,1,430,56,21,35,12,6,43,49,13,2,1,6,22,145,2016-17,2017,2016,1,21,5
mcgeeja01,1403611,C,29,GSW,77,10,739,208,0,208,56,100,144,244,17,19,67,40,109,472,2016-17,2017,2016,2,10,1
mcgruro01,543471,SG,25,MIA,78,65,1966,190,73,117,44,94,162,256,124,46,18,56,140,497,2016-17,2017,2016,1,16,6
mclembe01,4008882,SG,23,SAC,61,26,1176,180,65,115,70,19,110,129,51,29,6,62,108,495,2016-17,2017,2016,1,26,6
mcraejo01,874636,SG,25,CLE,37,4,384,58,18,40,27,6,35,41,19,8,6,14,31,161,2016-17,2017,2016,1,6,6
mcrobjo01,5782450,PF,29,MIA,22,14,381,44,13,31,6,23,51,74,50,10,4,23,31,107,2016-17,2017,2016,2,16,2
meeksjo01,6540000,SG,29,ORL,36,10,738,103,56,47,65,5,72,77,45,34,4,36,41,327,2016-17,2017,2016,2,22,6
mejrisa01,874636,C,30,DAL,73,11,905,88,1,87,36,97,211,308,14,32,61,40,152,213,2016-17,2017,2016,2,7,1
mickejo01,1223653,PF,22,BOS,25,1,141,15,0,15,8,13,21,34,7,3,6,9,12,38,2016-17,2017,2016,1,2,2
middlkh01,15200000,SF,25,MIL,29,23,889,150,45,105,81,11,112,123,99,41,7,65,79,426,2016-17,2017,2016,1,17,5
milescj01,4583450,SF,29,IND,76,29,1776,281,169,112,84,30,199,229,48,46,25,40,151,815,2016-17,2017,2016,2,12,5
millemi01,3500000,SF,36,DEN,20,0,151,9,8,1,2,2,36,38,22,2,0,13,9,28,2016-17,2017,2016,3,8,5
millspa02,3578948,PG,28,SAS,80,8,1754,273,147,126,66,24,117,141,280,65,3,101,109,759,2016-17,2017,2016,2,27,4
millsel01,23069,SG,29,PHO,2,0,23,1,0,1,1,3,3,6,1,0,0,2,2,3,2016-17,2017,2016,2,24,6
millspa01,20072033,PF,31,ATL,69,67,2343,430,75,355,311,111,422,533,252,90,62,158,186,1246,2016-17,2017,2016,2,1,2
mirotni01,5782450,PF,25,CHI,70,15,1679,258,129,129,99,61,323,384,75,53,55,80,128,744,2016-17,2017,2016,1,4,2
monrogr01,17100000,C,26,MIL,81,0,1823,387,0,387,177,167,365,532,187,92,38,140,168,951,2016-17,2017,2016,1,17,1
mooreet01,8081363,SG,27,NOP,73,22,1820,283,77,206,57,33,119,152,164,50,32,62,131,700,2016-17,2017,2016,2,19,6
morrima03,4625000,SF,27,DET,79,79,2565,421,118,303,145,77,289,366,160,52,25,87,168,1105,2016-17,2017,2016,2,9,5
morrima02,7400000,PF,27,WAS,76,76,2374,406,71,335,180,107,386,493,126,82,42,129,254,1063,2016-17,2017,2016,2,31,2
morroan01,3488000,SG,31,TOT,49,7,714,98,41,57,34,12,19,31,25,24,2,6,44,271,2016-17,2017,2016,2,29,6
